"Id","SalePrice"
1599,181666.938231034
1600,183642.69580469
1601,82424.5026841271
1602,115040.360990598
1603,101027.344094805
1604,280326.986876191
1605,249572.484601395
1606,166594.337533333
1607,174415.059742857
1608,219373.994998313
1609,195898.968326359
1610,167835.42973287
1611,148511.400044729
1612,189667.14108758
1613,173479.267506494
1614,123939.085267869
1615,91807.1012037037
1616,86016.0124074074
1617,91129.0312756614
1618,123765.078381685
1619,135087.915309524
1620,180340.937738095
1621,140839.796230754
1622,145675.034401347
1623,269181.044322222
1624,221469.875873112
1625,128074.850583411
1626,171759.467044445
1627,187841.244545118
1628,267685.310453175
1629,177099.377505339
1630,335379.999393218
1631,204297.445717094
1632,241341.273578571
1633,174235.087332432
1634,186368.35807696
1635,180473.126256445
1636,164569.570572355
1637,186360.479407937
1638,200411.373995238
1639,181287.9452
1640,239177.619474603
1641,178944.167210101
1642,229359.737139586
1643,223876.852568783
1644,223965.184231019
1645,187772.991947619
1646,157931.196445788
1647,160536.267677778
1648,139496.494
1649,137040.370633333
1650,122770.14104632
1651,124153.764475132
1652,95855.830629896
1653,97808.2871320124
1654,154602.972788889
1655,146706.712892064
1656,147339.032321164
1657,152406.972588889
1658,155348.816240741
1659,128479.920469841
1660,155307.446531409
1661,429488.282783333
1662,345004.185890721
1663,364543.235088852
1664,439853.82089798
1665,315611.663252625
1666,331041.424047186
1667,348795.829953968
1668,328014.982632672
1669,293323.428939971
1670,338735.569692705
1671,265177.596193872
1672,436445.280653535
1673,298217.645069524
1674,250144.196890747
1675,197399.799593643
1676,197654.640623677
1677,212622.685754527
1678,448580.219642424
1679,377242.05337417
1680,319745.629685958
1681,257284.978505006
1682,310336.191374964
1683,192211.438182215
1684,174345.975621257
1685,176781.375471184
1686,172599.88542963
1687,172287.421162674
1688,192354.057691907
1689,191630.869712203
1690,185732.259775452
1691,179790.61409349
1692,259497.346797884
1693,173835.923164184
1694,182317.250741366
1695,170858.153283947
1696,271267.729418519
1697,169803.332975
1698,329045.247852381
1699,322063.960304762
1700,244362.363385959
1701,260172.940216498
1702,255940.798742096
1703,258428.454359596
1704,286912.663278687
1705,233373.497238239
1706,423010.636535017
1707,217101.832748146
1708,210512.259306241
1709,264234.588669428
1710,225063.501725971
1711,271884.929378644
1712,254848.560943434
1713,274290.287027539
1714,218873.456602608
1715,202763.164396276
1716,182685.036739634
1717,167886.137132849
1718,137850.077125397
1719,208844.75934543
1720,245991.231548716
1721,167524.110363403
1722,134296.312576191
1723,159882.474418543
1724,214805.788548004
1725,229864.673650265
1726,195456.024357692
1727,179224.140740919
1728,186792.199145455
1729,166183.008561177
1730,160578.160471428
1731,125341.327822318
1732,131102.023218134
1733,122757.69961862
1734,129564.992411905
1735,135592.178079509
1736,119829.766666833
1737,308822.431577778
1738,211690.025132604
1739,276850.691428572
1740,229025.731199517
1741,194963.458074128
1742,170616.76147037
1743,174087.790699008
1744,290825.839722222
1745,220061.294955555
1746,216801.258955556
1747,208830.550711111
1748,214777.649783476
1749,164184.278796825
1750,141525.794322222
1751,217619.742044444
1752,122570.584905128
1753,150720.03128254
1754,194624.268877778
1755,168377.386107937
1756,125260.682429792
1757,120726.326367279
1758,151426.097749206
1759,162858.7455
1760,165704.628169841
1761,152353.079622222
1762,180755.255755556
1763,171862.269788889
1764,121835.580469841
1765,176633.716096296
1766,174588.047144444
1767,204288.958533333
1768,142665.659781552
1769,162274.100922222
1770,145609.404885714
1771,134335.779076435
1772,135382.369911111
1773,138597.207711111
1774,147721.839965079
1775,131455.483257143
1776,124274.448396459
1777,115743.946433862
1778,132092.388622751
1779,131687.737375709
1780,170547.031779365
1781,131698.945677778
1782,103001.982432173
1783,141019.151488889
1784,107393.285945455
1785,118435.1862
1786,160144.930455556
1787,164272.786690184
1788,80821.2957396825
1789,105120.096438095
1790,96467.2618565657
1791,189895.593122222
1792,152665.341977778
1793,149103.577529915
1794,139980.193443915
1795,137761.995225397
1796,133478.893477778
1797,120003.957588889
1798,125210.000632519
1799,112971.365056085
1800,132788.765021164
1801,128036.104094709
1802,136370.180222222
1803,152879.341259259
1804,142890.834087302
1805,137258.651316931
1806,120166.942511111
1807,140020.203155556
1808,126429.137912698
1809,126545.8471
1810,143845.122395238
1811,119305.640408486
1812,110178.459238095
1813,121907.271044444
1814,100487.035010101
1815,71263.0084222223
1816,102904.384371958
1817,136149.543132247
1818,146613.986509524
1819,120803.932777778
1820,87058.082724964
1821,120516.437544444
1822,154170.864890476
1823,73483.4099190477
1824,133676.761292593
1825,140371.7063
1826,110514.335852381
1827,108490.385122222
1828,134165.285003704
1829,118536.059434921
1830,139784.680192063
1831,147550.681198413
1832,122357.032677778
1833,145950.2797
1834,129586.475822222
1835,145293.718159259
1836,129051.189711111
1837,106991.870251323
1838,133118.302727778
1839,95370.4399888889
1840,164362.748522222
1841,140389.59738254
1842,99666.8846666667
1843,145921.485122751
1844,141538.888487302
1845,145904.188011111
1846,156472.726964021
1847,167070.5141
1848,72393.1513111111
1849,127204.184128572
1850,125593.533651515
1851,153989.307944444
1852,129479.277107936
1853,144095.820886121
1854,167259.757953154
1855,164395.736665945
1856,220134.867082906
1857,179317.880833333
1858,148745.994831746
1859,126779.810604762
1860,153374.097077778
1861,126536.947593651
1862,283499.133011111
1863,277299.895577778
1864,277299.895577778
1865,326612.051007408
1866,322844.183190344
1867,236270.535971495
1868,296372.603175257
1869,201356.468727029
1870,233823.493192679
1871,252490.821141788
1872,175495.42384065
1873,224648.155116162
1874,140090.8926
1875,201485.989606349
1876,197330.613209524
1877,213241.513194271
1878,213186.063608141
1879,132581.235030525
1880,135676.675595238
1881,251802.595260067
1882,250827.920011111
1883,198807.767238861
1884,214027.104954152
1885,245232.957998331
1886,289337.605522876
1887,208783.498083112
1888,273014.838926984
1889,172560.159457224
1890,136543.053150794
1891,143144.629184289
1892,110667.879908303
1893,137349.706442857
1894,132942.490875132
1895,147298.157733333
1896,126454.310926984
1897,127857.128506061
1898,115881.129544444
1899,140222.638347619
1900,132727.786638095
1901,157189.157112698
1902,141924.108435979
1903,199381.281755556
1904,135489.325062149
1905,184539.689798413
1906,151489.327650794
1907,201472.3707
1908,117250.429314286
1909,137660.149265079
1910,126712.686591697
1911,194356.064366667
1912,272725.626655555
1913,152847.12207619
1914,74288.8032412699
1915,322951.12158254
1916,87284.6721365079
1917,253792.609965344
1918,137547.809155556
1919,161486.936655556
1920,172540.24624127
1921,391929.118363456
1922,323523.910587302
1923,201601.8778
1924,225603.247527273
1925,222455.418035979
1926,373110.392144408
1927,137412.146543386
1928,162453.025094994
1929,122535.489564286
1930,139701.998273016
1931,145054.889352381
1932,140812.46088631
1933,178853.347854545
1934,180882.977408766
1935,176939.825234091
1936,188078.536766487
1937,182542.237670575
1938,178029.744760318
1939,250603.867233333
1940,195241.217451821
1941,178159.128033072
1942,191356.460918964
1943,198174.499550427
1944,320856.653725445
1945,357344.25198409
1946,161185.489355556
1947,299523.596170238
1948,172763.319033333
1949,239599.37177619
1950,175651.512905413
1951,252506.640833333
1952,223238.760260067
1953,172297.875833333
1954,188679.256293603
1955,135875.204427273
1956,275770.214434921
1957,161635.2566
1958,305725.055624868
1959,143130.043567725
1960,116273.345030303
1961,121363.000630447
1962,95779.4871500019
1963,102800.730276864
1964,114129.727695238
1965,147924.739795238
1966,143179.61988254
1967,292354.165541799
1968,408560.213763059
1969,372130.222671921
1970,407298.313527778
1971,397225.647724603
1972,348538.698425926
1973,270843.98250317
1974,316434.468780953
1975,430365.01609798
1976,279171.319805291
1977,366855.269572487
1978,345498.995670419
1979,321497.141147069
1980,198702.824964326
1981,334551.009093234
1982,223689.565278431
1983,213504.082761111
1984,169518.881123617
1985,219666.87763894
1986,218381.896303622
1987,178496.106133232
1988,180417.082251448
1989,191820.825384336
1990,221082.851469115
1991,217195.075181762
1992,213930.445005012
1993,174190.862677904
1994,234235.515372473
1995,182554.462838791
1996,259372.010681578
1997,312257.837106397
1998,335651.48114163
1999,254988.99208836
2000,298226.001776191
2001,278390.275374074
2002,246905.282818111
2003,256643.975718057
2004,272356.15535317
2005,225564.7996
2006,219269.075360511
2007,250966.665058693
2008,207874.545339184
2009,199041.416565633
2010,195587.61397607
2011,145226.451125926
2012,180956.103038041
2013,183291.701977778
2014,192845.992455063
2015,198751.985303419
2016,199645.308999508
2017,201207.240339771
2018,130253.298653968
2019,132727.496162963
2020,119046.1478
2021,115430.572313353
2022,175307.134993651
2023,148567.020444444
2024,246853.054985185
2025,323358.852395238
2026,183291.188031862
2027,156830.764059855
2028,155049.511852976
2029,169678.293894757
2030,265432.85338254
2031,228244.437978571
2032,248342.402949206
2033,254271.006769841
2034,165560.21535591
2035,204208.530855555
2036,181930.594465079
2037,187001.18015873
2038,280746.658226984
2039,213542.017014815
2040,307762.165719048
2041,267863.174666667
2042,202064.226238576
2043,166137.979511111
2044,175502.413688889
2045,203432.281233333
2046,138386.13341746
2047,150282.16735873
2048,134470.557211255
2049,137568.828365079
2050,171436.533975325
2051,116614.409698413
2052,134710.141244444
2053,143056.278962626
2054,93330.7903757575
2055,165434.909489744
2056,143605.9898
2057,127416.69646835
2058,222038.201615873
2059,140635.301284848
2060,163531.916888889
2061,171658.723111111
2062,136866.169850794
2063,115077.534371429
2064,140006.715996825
2065,122647.325218615
2066,173225.174765079
2067,148381.689622222
2068,144933.575576191
2069,91823.8371155067
2070,108564.029622222
2071,102780.456139105
2072,138331.56995098
2073,141438.899516931
2074,173510.143971429
2075,144456.741533333
2076,118572.681611111
2077,149464.723522467
2078,130297.187969214
2079,130866.070084127
2080,115658.911549728
2081,122682.814344444
2082,135477.52792381
2083,138060.757955556
2084,110098.762198046
2085,129507.232
2086,126069.460277778
2087,123281.965844444
2088,111434.473744444
2089,91036.2134137085
2090,132774.414688889
2091,124234.172744445
2092,130721.7448
2093,134079.265650794
2094,122123.608315904
2095,146188.814566667
2096,90892.452853602
2097,101523.449574315
2098,142365.498665266
2099,73799.9858349207
2100,125183.294573016
2101,134463.512888889
2102,135048.627933333
2103,107528.447345455
2104,137318.970368254
2105,131282.76340101
2106,95173.1964793651
2107,204689.926742857
2108,118898.914355026
2109,114928.36789225
2110,129911.610355556
2111,145422.3549
2112,141100.384291583
2113,120573.299222222
2114,114548.601442593
2115,147985.013260895
2116,117682.890955556
2117,142473.967615873
2118,125491.288122222
2119,110982.320509402
2120,120865.106781482
2121,110996.793944012
2122,108635.848398557
2123,97660.1187888888
2124,163218.912920635
2125,136789.5918
2126,155019.033066667
2127,150353.370788889
2128,133824.743786724
2129,103970.895225397
2130,141125.376633333
2131,158121.784377778
2132,119304.092657143
2133,118521.125098894
2134,124700.141988889
2135,104885.802868254
2136,99002.4300349206
2137,121936.427966667
2138,137664.470934921
2139,152839.74307037
2140,137212.291208081
2141,145748.353915873
2142,136506.302119577
2143,142723.662588889
2144,132122.902407937
2145,135231.603125397
2146,154168.930727798
2147,164221.554939683
2148,133961.622287302
2149,148029.746447619
2150,203818.820573016
2151,113720.816074603
2152,172739.284592063
2153,160407.475115873
2154,114326.928132804
2155,135121.638902116
2156,258149.314311111
2157,238176.496405416
2158,233820.896031481
2159,208776.84041312
2160,173916.570565353
2161,247903.765588931
2162,374304.496366667
2163,343890.894164947
2164,257377.599674603
2165,181357.139011111
2166,143769.471822222
2167,208550.417053805
2168,206193.219017989
2169,195004.717067175
2170,219007.745505657
2171,147835.052473016
2172,138678.579755556
2173,165645.445166667
2174,231197.416314286
2175,280908.399007936
2176,314391.123015873
2177,246811.199525967
2178,215113.507988639
2179,144892.836403567
2180,226433.526192342
2181,194215.69469577
2182,231087.419164338
2183,196170.809691852
2184,133438.626396825
2185,140709.803230159
2186,144029.990522222
2187,150188.017961905
2188,154316.001201587
2189,228084.826531746
2190,94305.4744222222
2191,98103.3846809522
2192,102233.596406878
2193,106960.321233333
2194,111964.184279365
2195,118021.12048254
2196,118864.122177778
2197,119390.994058874
2198,150293.195097354
2199,167701.626001587
2200,128788.764796947
2201,133534.664293651
2202,177678.946414286
2203,156630.972406349
2204,172221.385465079
2205,116244.891138095
2206,134486.473509524
2207,198698.170883809
2208,224629.055753968
2209,195492.205431746
2210,121253.726444974
2211,111833.390425397
2212,113580.298338095
2213,108276.737321934
2214,147544.7668
2215,108817.020523232
2216,150010.399722222
2217,94935.6278013431
2218,97295.3149587301
2219,86772.8779111111
2220,94485.2508434343
2221,324748.55686508
2222,272050.016626984
2223,306223.812923809
2224,222546.345287301
2225,144743.259771428
2226,200791.763333333
2227,206046.272843665
2228,277641.637770985
2229,240613.992244493
2230,165337.580773611
2231,216328.22822474
2232,186979.052200144
2233,186867.879240837
2234,244633.282757796
2235,234678.32251455
2236,269243.066715873
2237,349141.592558297
2238,208594.07355213
2239,121871.942088889
2240,160591.406845647
2241,160901.6739
2242,133861.556543386
2243,129117.760514815
2244,103274.455452381
2245,102530.310003704
2246,141351.998061183
2247,109794.059703704
2248,122711.855443386
2249,125091.945450794
2250,134691.551982906
2251,135863.693388889
2252,177645.625588889
2253,164135.466519974
2254,178582.40951627
2255,190399.919672535
2256,180682.936118735
2257,204145.970342857
2258,172947.501730688
2259,179068.937045248
2260,158414.334155556
2261,181677.757365079
2262,206252.144161905
2263,337662.826553968
2264,414607.830211111
2265,171542.978922222
2266,272501.420378999
2267,350156.231751948
2268,368810.356446429
2269,155837.655452381
2270,183267.106580952
2271,219749.071755556
2272,201922.222266667
2273,167826.822774074
2274,173236.389888889
2275,170604.600542002
2276,177201.603431495
2277,181682.506255556
2278,147516.667188889
2279,129531.295081097
2280,120812.477865224
2281,184666.866887378
2282,193973.475615741
2283,99921.0385017316
2284,113648.842268398
2285,137099.652231746
2286,127901.234883598
2287,341516.341103572
2288,277619.343608332
2289,355066.341998485
2290,404201.252158069
2291,327359.054612747
2292,397301.886095202
2293,433297.621566667
2294,381260.399457721
2295,425892.540488888
2296,266200.319828571
2297,315137.6255
2298,332715.106699471
2299,367871.424403175
2300,319106.56864709
2301,294757.270487302
2302,246557.041019855
2303,241220.059855291
2304,243726.697362255
2305,191606.152459391
2306,192822.071680026
2307,195576.27137209
2308,221808.134648835
2309,277188.854730403
2310,218017.491656349
2311,202520.091577163
2312,178118.83112551
2313,177000.197067005
2314,178238.009628638
2315,175891.272124244
2316,196646.313811694
2317,184308.535360318
2318,179371.619682797
2319,175773.637803622
2320,181620.422423264
2321,242675.034762881
2322,172848.373683316
2323,179602.721606614
2324,175698.972095046
2325,214538.022786769
2326,173644.760882877
2327,212058.996525701
2328,219325.302131471
2329,183699.50416817
2330,179096.141334685
2331,341264.820472487
2332,351218.685769841
2333,302548.838868254
2334,262781.605716931
2335,260898.476134439
2336,314067.15846746
2337,199847.583226891
2338,268453.96033444
2339,231206.273889859
2340,383218.822965476
2341,217716.127952381
2342,233221.770969292
2343,221746.419409504
2344,233908.865955406
2345,238698.008121178
2346,214431.617328122
2347,201639.637059497
2348,229628.35443189
2349,178180.675970098
2350,294598.580655556
2351,263036.572447678
2352,255310.842857502
2353,274281.848087831
2354,134536.139042857
2355,148003.966673576
2356,155522.369378603
2357,205179.21047403
2358,203064.673989455
2359,127715.110722222
2360,120810.718872365
2361,139226.505544444
2362,261358.72142381
2363,141753.599025926
2364,156909.801055555
2365,214870.860181606
2366,190303.310673756
2367,223295.452061221
2368,210826.529765601
2369,221447.437590476
2370,169105.4687
2371,171787.494402116
2372,191614.40443915
2373,253855.537331746
2374,284370.300309524
2375,242498.455447619
2376,265202.995244444
2377,308768.364777778
2378,147500.764768254
2379,193969.683455556
2380,144548.260168254
2381,162925.825128571
2382,192441.920311111
2383,207253.429365176
2384,234852.162176966
2385,157681.786755556
2386,141124.978653846
2387,137110.190428571
2388,116896.327592063
2389,131039.812207648
2390,144938.545165079
2391,137140.781436508
2392,114274.658545166
2393,160920.118633333
2394,146422.462938624
2395,196961.567433333
2396,147576.093055556
2397,200306.883820635
2398,128981.443331502
2399,76688.9216888889
2400,72833.3208222223
2401,115453.217907937
2402,137468.686948148
2403,135743.116253968
2404,154820.472539683
2405,160393.990366667
2406,135996.241193651
2407,127887.651542206
2408,138881.297888889
2409,136296.326251323
2410,165798.461644444
2411,122925.778690813
2412,155840.731140741
2413,136987.67552506
2414,136713.434344444
2415,133323.224838095
2416,124237.139184752
2417,130947.496888889
2418,127229.07201746
2419,128861.727666667
2420,129383.836841799
2421,150037.529911688
2422,122276.090301221
2423,133463.281611111
2424,150213.7437
2425,226239.868455556
2426,133461.350390476
2427,138702.502677778
2428,167416.055055556
2429,117480.885685311
2430,129140.349009402
2431,125467.373593838
2432,135698.465348537
2433,142642.596758974
2434,141927.629791249
2435,150369.395473016
2436,116830.320862722
2437,113034.492227656
2438,127850.85014127
2439,115734.903903175
2440,121004.446612699
2441,107840.458825708
2442,106750.243715344
2443,119119.293877778
2444,130661.638533333
2445,96825.7244999999
2446,136512.068768254
2447,189824.701644152
2448,146864.9104
2449,115918.008801587
2450,145800.61594127
2451,132438.745133333
2452,196908.146798291
2453,104323.26072328
2454,139008.251433333
2455,116137.829444444
2456,129657.419191005
2457,122902.164272222
2458,118441.789218518
2459,110735.518844899
2460,135847.247833333
2461,120308.407822222
2462,131139.294544445
2463,117618.05892381
2464,162824.124401587
2465,133671.751177778
2466,119580.990128571
2467,143393.022030159
2468,100195.971692593
2469,93782.0781126983
2470,188030.826439682
2471,186253.840522222
2472,164116.075433333
2473,125539.460885714
2474,113529.921006349
2475,202202.794677778
2476,113446.630671428
2477,131779.960325926
2478,161445.977603175
2479,120882.116752381
2480,150563.826833333
2481,130888.886398291
2482,131937.787768254
2483,119778.151907574
2484,126639.504792593
2485,125610.506818518
2486,153690.181455556
2487,207536.276071429
2488,141728.47068254
2489,154371.59158547
2490,150083.3065
2491,105516.171788889
2492,188954.685088889
2493,153541.461353968
2494,158116.679655556
2495,106324.675711111
2496,224303.153198413
2497,144598.609125397
2498,117149.691334066
2499,103673.448088889
2500,136501.276980397
2501,137740.817522222
2502,139651.092534921
2503,111299.945011111
2504,179974.676355556
2505,221071.392331298
2506,256238.978249921
2507,305879.667000543
2508,255904.288294703
2509,226334.562417487
2510,224303.108198087
2511,186930.200555382
2512,212367.390306344
2513,220746.540831818
2514,236690.467537037
2515,149455.572990476
2516,172699.435346459
2517,134326.86554127
2518,143250.090472487
2519,223752.108058431
2520,209472.133357265
2521,195163.83200886
2522,219497.59264441
2523,132507.681142165
2524,140571.681831746
2525,145965.171967196
2526,137677.46791746
2527,122895.243107814
2528,129312.715325926
2529,133974.838140049
2530,121873.778630688
2531,246867.552429225
2532,226096.266447242
2533,201592.273918619
2534,239529.638794865
2535,280311.637068831
2536,230505.713430525
2537,220012.836103175
2538,181049.105451457
2539,186892.947845232
2540,181522.712353516
2541,179023.817800007
2542,174232.172198141
2543,134320.174755556
2544,123690.529280952
2545,138182.8872
2546,141788.031493651
2547,139037.148922222
2548,163852.606912698
2549,165299.353547252
2550,388663.559231746
2551,147578.206261401
2552,124385.394225397
2553,95819.807811111
2554,117656.845638095
2555,114818.722433333
2556,109704.159587302
2557,118138.394833333
2558,161538.3062
2559,134798.4869
2560,129495.918919048
2561,123968.182326984
2562,126764.379930159
2563,139931.426744444
2564,173054.560387879
2565,145194.921266667
2566,151460.717755555
2567,131044.286555556
2568,187619.425033333
2569,190434.751177778
2570,120864.041500529
2571,193953.021140437
2572,155983.131021123
2573,211661.010632479
2574,263443.951888889
2575,128697.394344444
2576,128883.516277778
2577,157355.727163492
2578,96009.0935395604
2579,87657.4501232324
2580,138905.895136508
2581,131268.628888889
2582,118747.286855556
2583,271417.058921905
2584,166729.680688889
2585,205344.029900397
2586,212167.47655873
2587,193611.158469281
2588,137415.382963858
2589,144505.090028571
2590,219437.404080423
2591,214217.154796825
2592,225687.659542063
2593,254738.720488948
2594,171167.726165568
2595,202583.05781746
2596,324423.159309091
2597,208896.936952644
2598,263409.185755067
2599,325450.781074603
2600,185195.183933333
2601,152403.506437302
2602,89766.5352031746
2603,101456.654393651
2604,93771.9930525252
2605,89605.1734910053
2606,154770.779953439
2607,181636.199030159
2608,196107.344822222
2609,160112.428033333
2610,114814.404692593
2611,146568.3028
2612,150884.729469841
2613,130387.212680952
2614,126831.558616769
2615,151597.628761376
2616,140682.029936508
2617,184604.253255556
2618,191853.096566667
2619,205987.440253968
2620,181726.602422848
2621,184294.636740182
2622,188478.727796703
2623,242427.173201635
2624,288224.966375469
2625,296852.881926984
2626,167790.306601852
2627,169065.963234921
2628,395709.166448412
2629,457628.74905
2630,331304.925786292
2631,424272.095015476
2632,390869.002947402
2633,293633.986281313
2634,372752.127288853
2635,151911.268214286
2636,186883.148732275
2637,179181.234098413
2638,249278.522671876
2639,182814.730377778
2640,153649.252792593
2641,111962.009268254
2642,203311.120516402
2643,108904.176654113
2644,133931.107597884
2645,101172.670113372
2646,94419.5506838642
2647,101755.780419721
2648,139636.9294
2649,141203.366877778
2650,134980.522342857
2651,147826.296675132
2652,402632.668791005
2653,256001.130660148
2654,273008.344250468
2655,369327.713484091
2656,324750.399189322
2657,314844.198168254
2658,280382.434953535
2659,297264.465013276
2660,332177.638596296
2661,344040.09045119
2662,351826.402915308
2663,275161.557330159
2664,275425.116560562
2665,314197.692959768
2666,284513.386471673
2667,171066.33078192
2668,177953.170119401
2669,181370.711155027
2670,279979.3651
2671,179599.779404105
2672,188162.075700794
2673,209329.232936956
2674,209365.41424672
2675,167840.707066763
2676,189192.40545179
2677,198712.716553535
2678,253045.570430607
2679,274120.358312698
2680,275326.86559418
2681,366218.931616667
2682,312398.363258995
2683,475867.011812482
2684,305251.860037037
2685,316691.64902328
2686,260924.823003915
2687,313205.826383838
2688,225613.141951275
2689,205815.49827538
2690,420596.205248148
2691,197894.622004917
2692,137124.654039683
2693,200627.076614829
2694,136635.897253968
2695,195953.825261476
2696,186264.055411472
2697,200980.243380279
2698,202253.954595082
2699,186819.13385512
2700,172209.184071388
2701,167516.105252035
2702,124631.633811111
2703,142250.573768254
2704,140301.78088254
2705,125002.778758538
2706,120266.395447695
2707,126866.729905387
2708,132821.883362771
2709,112484.462968543
2710,126044.791836508
2711,267064.848244444
2712,341472.881131217
2713,174829.151968569
2714,151635.827256055
2715,171231.500257672
2716,159787.758483026
2717,186609.949495739
2718,237552.320960683
2719,157295.96682963
2720,164487.215022222
2721,142525.261444444
2722,166087.469525926
2723,148453.652828063
2724,130849.160565079
2725,134671.994323906
2726,144180.454311111
2727,172135.527166667
2728,165769.212122222
2729,155324.311463248
2730,143012.249383069
2731,119170.709436508
2732,119953.339682207
2733,159566.281444444
2734,155242.989406349
2735,137354.60347619
2736,146396.445926984
2737,123701.396788889
2738,135328.922465079
2739,159863.675376191
2740,136460.526390476
2741,148163.629788889
2742,155329.082865608
2743,152245.038993651
2744,150497.344837759
2745,139173.071844444
2746,133185.711621934
2747,151779.405309524
2748,127783.353774603
2749,130731.556040212
2750,134847.1726
2751,131109.418903704
2752,213111.381188889
2753,149087.6215
2754,230174.091255556
2755,127548.722755556
2756,104462.479167677
2757,89588.6494555555
2758,95458.6691968254
2759,151674.440555556
2760,144610.228911111
2761,147865.606933333
2762,146913.915933333
2763,185164.589813227
2764,163718.613511111
2765,243252.687097222
2766,134992.431979552
2767,95747.0413190476
2768,130266.37918254
2769,132220.141792593
2770,143984.718007285
2771,121270.419695177
2772,123214.948062963
2773,170820.324136745
2774,134549.103311111
2775,132442.762565657
2776,137406.185009524
2777,145363.233911111
2778,111852.849711111
2779,139941.636516667
2780,105438.968998006
2781,101369.234415222
2782,105499.032785925
2783,107614.512693651
2784,125867.847066545
2785,140797.047625397
2786,82590.1673777779
2787,119375.147944811
2788,92311.7786646465
2789,171090.689965079
2790,101436.652449206
2791,119392.052980952
2792,83191.9400079365
2793,167300.937153536
2794,111366.708761905
2795,119384.457237037
2796,102715.723085714
2797,188718.196098413
2798,120252.445074603
2799,119160.582711111
2800,81640.6785375661
2801,111508.191106349
2802,134262.837320635
2803,163129.488265079
2804,151857.865011111
2805,104902.624434921
2806,95278.1498025234
2807,147871.631596337
2808,149600.736342857
2809,132054.801012698
2810,135258.423477778
2811,162257.461118803
2812,145007.274326984
2813,175923.543631746
2814,167144.412565079
2815,109555.896770899
2816,219658.352680952
2817,147402.24058547
2818,132294.13533545
2819,169542.869560582
2820,145228.012403175
2821,116656.273753276
2822,189593.812666667
2823,264444.777022222
2824,186485.060066667
2825,161352.373603175
2826,132679.927804762
2827,141764.843655556
2828,243763.679262963
2829,203726.833590476
2830,234152.584994218
2831,189329.02257401
2832,248388.329440336
2833,291824.30587672
2834,216078.240360823
2835,218834.744698128
2836,200238.493546922
2837,164100.753211111
2838,149341.097422222
2839,184449.580508231
2840,190072.714629877
2841,202404.100574726
2842,224033.254906197
2843,144654.86419418
2844,155630.8381
2845,121965.639181848
2846,211924.4238444
2847,198672.73960303
2848,203565.345914286
2849,212250.392669796
2850,273995.62194127
2851,229907.357234391
2852,232300.156705006
2853,237191.833360318
2854,140751.370474274
2855,206104.944804887
2856,208036.493768515
